,humidness (t-12),temperature(t-12),precipitation(t-12),sunshine_duration(t-12),humidness (t-11),temperature(t-11),precipitation(t-11),sunshine_duration(t-11),humidness (t-10),temperature(t-10),precipitation(t-10),sunshine_duration(t-10),humidness (t-9),temperature(t-9),precipitation(t-9),sunshine_duration(t-9),humidness (t-8),temperature(t-8),precipitation(t-8),sunshine_duration(t-8),humidness (t-7),temperature(t-7),precipitation(t-7),sunshine_duration(t-7),humidness (t-6),temperature(t-6),precipitation(t-6),sunshine_duration(t-6),humidness (t-5),temperature(t-5),precipitation(t-5),sunshine_duration(t-5),humidness (t-4),temperature(t-4),precipitation(t-4),sunshine_duration(t-4),humidness (t-3),temperature(t-3),precipitation(t-3),sunshine_duration(t-3),humidness (t-2),temperature(t-2),precipitation(t-2),sunshine_duration(t-2),humidness (t-1),temperature(t-1),precipitation(t-1),sunshine_duration(t-1),sunshine_duration(t),sunshine_duration(t+1),sunshine_duration(t+2),sunshine_duration(t+3),sunshine_duration(t+4),sunshine_duration(t+5),sunshine_duration(t+6),sunshine_duration(t+7),sunshine_duration(t+8),sunshine_duration(t+9),sunshine_duration(t+10),sunshine_duration(t+11)
266,0.27118647,0.42777777,0.03630555,0.6980936,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.64748704,0.6838822,0.64783365,0.6755633,0.4405546,0.5383016,0.63154244,0.7376084,0.48908147,0.55320626,0.5833622,0.41074523
267,0.23728812,0.6638889,0.07266919,0.789948,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.6838822,0.64783365,0.6755633,0.4405546,0.5383016,0.63154244,0.7376084,0.48908147,0.55320626,0.5833622,0.41074523,0.8294627
268,0.32203388,0.825,0.090618655,0.9237435,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.64783365,0.6755633,0.4405546,0.5383016,0.63154244,0.7376084,0.48908147,0.55320626,0.5833622,0.41074523,0.8294627,0.7431542
269,0.4745763,0.8888889,0.34708107,0.75875217,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.6755633,0.4405546,0.5383016,0.63154244,0.7376084,0.48908147,0.55320626,0.5833622,0.41074523,0.8294627,0.7431542,0.8266898
270,0.81355935,0.95277774,0.28289285,0.5095321,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.4405546,0.5383016,0.63154244,0.7376084,0.48908147,0.55320626,0.5833622,0.41074523,0.8294627,0.7431542,0.8266898,0.64402086
271,0.83050853,0.90555555,0.6793494,0.60277295,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.5383016,0.63154244,0.7376084,0.48908147,0.55320626,0.5833622,0.41074523,0.8294627,0.7431542,0.8266898,0.64402086,0.5646447
272,0.6101695,0.81666666,0.008132443,0.63154244,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.63154244,0.7376084,0.48908147,0.55320626,0.5833622,0.41074523,0.8294627,0.7431542,0.8266898,0.64402086,0.5646447,0.60277295
273,0.81355935,0.53333336,0.21289575,0.36325824,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.7376084,0.48908147,0.55320626,0.5833622,0.41074523,0.8294627,0.7431542,0.8266898,0.64402086,0.5646447,0.60277295,0.7202773
274,0.33898306,0.2916667,0.047923326,0.70052,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.48908147,0.55320626,0.5833622,0.41074523,0.8294627,0.7431542,0.8266898,0.64402086,0.5646447,0.60277295,0.7202773,0.569844
275,0.2542373,0.17222223,0.008451932,0.61143845,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.55320626,0.5833622,0.41074523,0.8294627,0.7431542,0.8266898,0.64402086,0.5646447,0.60277295,0.7202773,0.569844,0.41421142
276,0.1864407,0.08888889,0.0100203315,0.6010399,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.5833622,0.41074523,0.8294627,0.7431542,0.8266898,0.64402086,0.5646447,0.60277295,0.7202773,0.569844,0.41421142,0.5719238
277,0.1864407,0.15277778,0.02374383,0.6031196,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.41074523,0.8294627,0.7431542,0.8266898,0.64402086,0.5646447,0.60277295,0.7202773,0.569844,0.41421142,0.5719238,0.5247834
278,0.33898306,0.40833336,0.01190822,0.64748704,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.8294627,0.7431542,0.8266898,0.64402086,0.5646447,0.60277295,0.7202773,0.569844,0.41421142,0.5719238,0.5247834,0.420104
279,0.44067794,0.6138889,0.13796109,0.6838822,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.7431542,0.8266898,0.64402086,0.5646447,0.60277295,0.7202773,0.569844,0.41421142,0.5719238,0.5247834,0.420104,0.76637787
280,0.42372882,0.7972222,0.02701133,0.64783365,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.35593224,0.5861111,0.1144351,0.7431542,0.8266898,0.64402086,0.5646447,0.60277295,0.7202773,0.569844,0.41421142,0.5719238,0.5247834,0.420104,0.76637787,0.86551136
281,0.4745763,0.9305556,0.10281732,0.6755633,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.35593224,0.5861111,0.1144351,0.7431542,0.27118647,0.7972222,0.16990997,0.8266898,0.64402086,0.5646447,0.60277295,0.7202773,0.569844,0.41421142,0.5719238,0.5247834,0.420104,0.76637787,0.86551136,0.5313692
282,0.88135594,0.95555556,0.89776367,0.4405546,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.35593224,0.5861111,0.1144351,0.7431542,0.27118647,0.7972222,0.16990997,0.8266898,0.4915254,0.9083333,0.027301773,0.64402086,0.5646447,0.60277295,0.7202773,0.569844,0.41421142,0.5719238,0.5247834,0.420104,0.76637787,0.86551136,0.5313692,0.58024263
283,0.779661,0.95,0.31832707,0.5383016,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.35593224,0.5861111,0.1144351,0.7431542,0.27118647,0.7972222,0.16990997,0.8266898,0.4915254,0.9083333,0.027301773,0.64402086,0.67796606,0.95555556,0.25210574,0.5646447,0.60277295,0.7202773,0.569844,0.41421142,0.5719238,0.5247834,0.420104,0.76637787,0.86551136,0.5313692,0.58024263,0.4117851
284,0.5254237,0.7722222,0.07377288,0.63154244,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.35593224,0.5861111,0.1144351,0.7431542,0.27118647,0.7972222,0.16990997,0.8266898,0.4915254,0.9083333,0.027301773,0.64402086,0.67796606,0.95555556,0.25210574,0.5646447,0.6440678,0.8972222,0.18559398,0.60277295,0.7202773,0.569844,0.41421142,0.5719238,0.5247834,0.420104,0.76637787,0.86551136,0.5313692,0.58024263,0.4117851,0.45996532
285,0.45762712,0.5388889,0.012779553,0.7376084,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.35593224,0.5861111,0.1144351,0.7431542,0.27118647,0.7972222,0.16990997,0.8266898,0.4915254,0.9083333,0.027301773,0.64402086,0.67796606,0.95555556,0.25210574,0.5646447,0.6440678,0.8972222,0.18559398,0.60277295,0.6101695,0.8194445,0.26401398,0.7202773,0.569844,0.41421142,0.5719238,0.5247834,0.420104,0.76637787,0.86551136,0.5313692,0.58024263,0.4117851,0.45996532,0.67036396
286,0.5423729,0.33611113,0.0046471106,0.48908147,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.35593224,0.5861111,0.1144351,0.7431542,0.27118647,0.7972222,0.16990997,0.8266898,0.4915254,0.9083333,0.027301773,0.64402086,0.67796606,0.95555556,0.25210574,0.5646447,0.6440678,0.8972222,0.18559398,0.60277295,0.6101695,0.8194445,0.26401398,0.7202773,0.62711865,0.54722226,0.066511765,0.569844,0.41421142,0.5719238,0.5247834,0.420104,0.76637787,0.86551136,0.5313692,0.58024263,0.4117851,0.45996532,0.67036396,0.7344887
287,0.16949153,0.108333334,0.0005808888,0.55320626,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.35593224,0.5861111,0.1144351,0.7431542,0.27118647,0.7972222,0.16990997,0.8266898,0.4915254,0.9083333,0.027301773,0.64402086,0.67796606,0.95555556,0.25210574,0.5646447,0.6440678,0.8972222,0.18559398,0.60277295,0.6101695,0.8194445,0.26401398,0.7202773,0.62711865,0.54722226,0.066511765,0.569844,0.5084746,0.33888888,0.061864655,0.41421142,0.5719238,0.5247834,0.420104,0.76637787,0.86551136,0.5313692,0.58024263,0.4117851,0.45996532,0.67036396,0.7344887,0.53691506
288,0.13559324,0.13055556,0.0100203315,0.5833622,0.2881356,0.15888889,0.005808888,0.41074523,0.15254235,0.44722223,0.00726111,0.8294627,0.35593224,0.5861111,0.1144351,0.7431542,0.27118647,0.7972222,0.16990997,0.8266898,0.4915254,0.9083333,0.027301773,0.64402086,0.67796606,0.95555556,0.25210574,0.5646447,0.6440678,0.8972222,0.18559398,0.60277295,0.6101695,0.8194445,0.26401398,0.7202773,0.62711865,0.54722226,0.066511765,0.569844,0.5084746,0.33888888,0.061864655,0.41421142,0.45762712,0.14444445,0.01655533,0.5719238,0.5247834,0.420104,0.76637787,0.86551136,0.5313692,0.58024263,0.4117851,0.45996532,0.67036396,0.7344887,0.53691506,0.6294628
